,"Active Status","Type","Item","Description","Sales Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","Cost","Preferred Vendor","Tax Agency","Price","Reorder Pt (Min)","MPN","MARK UP"
,"Active","Inventory Part","RBP-C5030","SW7494-04 HAYWARD C5030 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7494-04 HAYWARD C5030 CARTRIDGE REPLACEMENT",1,,180.68,"B Pool Products",,248.79,"","SW7494-04",
,"Active","Inventory Part","RBP-C7494-4","SW7494-4 HAYWARD C5030 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7494-4 HAYWARD C5030 CARTRIDGE REPLACEMENT",0,,180.68,"B Pool Products",,237.85,"","SW7494-4",
,"Active","Inventory Part","RBP-C900","SW8409-01 HAYWARD C900 CARTRIDGE REPLACEMENT C-8409","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW8409-01 HAYWARD C900 CARTRIDGE REPLACEMENT C-8409",0,,41.28,"B Pool Products",,58.25,"","SW8409-01",
,"Active","Inventory Part","RBP-CC100","SW9410-01 PENTAIR CC100 CARTRIDGE REPLACEMENT C-9410","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW9410-01 PENTAIR CC100 CARTRIDGE REPLACEMENT C-9410",5,,42.74,"B Pool Products",,59.98,"","SW9410-01",
,"Active","Inventory Part","RBP-CC150","SW9415-01 PENTAIR CC150 CARTRIDGE REPLACEMENT C-9415","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW9415-01 PENTAIR CC150 CARTRIDGE REPLACEMENT C-9415",11,,53.37,"B Pool Products",,74.95,"","SW9415-01",
,"Active","Inventory Part","RBP-CC200","SW9419-01 PENTAIR CC200 CARTRIDGE REPLACEMENT C-9419","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW9419-01 PENTAIR CC200 CARTRIDGE REPLACEMENT C-9419",2,,59.54,"B Pool Products",,84.25,"","SW9419-01",
,"Active","Inventory Part","RBP-CC320","SW7470-04 PENTAIR CC320 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7470-04 PENTAIR CC320 CARTRIDGE REPLACEMENT",2,,138.94,"B Pool Products",,189.57,"","SW7470-04",
,"Active","Inventory Part","RBP-CC420","SW7471-04 PENTAIR CC420 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7471-04 PENTAIR CC420 CARTRIDGE REPLACEMENT",3,,159.28,"B Pool Products",,219.45,"","SW7471-04",
,"Active","Inventory Part","RBP-CC520","SW7472-04 CC520 PENTAIR CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7472-04 CC520 PENTAIR CARTRIDGE REPLACEMENT",1,,177.45,"B Pool Products",,248.79,"","SW7472-04",
,"Active","Inventory Part","RBP-CC520.","SW7472-4 PENTAIR CC520 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7472-4 PENTAIR CC520 CARTRIDGE REPLACEMENT",0,,177.45,"B Pool Products",,248.79,"","SW7472-4",
,"Not-active","Inventory Part","RBP-CH90-55","90% GRANULAR CHLORINE 55LBS","Tax","4000 · Gross Sales:4004 · Pool Supplies","5004 · Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"90% GRANULAR CHLORINE 55LBS",-13,,140.00,"B Pool Products",,169.00,"","CH90-55",
,"Active","Inventory Part","RBP-CL/CV340","SW7459-04 JANDY CL/CV340 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7459-04 JANDY CL/CV340 CARTRIDGE REPLACEMENT",3,,139.73,"B Pool Products",,192.40,"","SW7459-04",
,"Active","Inventory Part","RBP-CL/CV460","SW7468-04 JANDY CL/CV460 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7468-04 JANDY CL/CV460 CARTRIDGE REPLACEMENT",2,,168.78,"B Pool Products",,229.60,"","SW7468-04",
,"Active","Inventory Part","RBP-CL/CV580","SW7482-04 JANDY CL/CV580 CARTRIDGE REPLACEMENT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW7482-04 JANDY CL/CV580 CARTRIDGE REPLACEMENT",1,,188.30,"B Pool Products",,258.90,"","SW7482-04",
,"Active","Inventory Part","RBP-CS100","SW8410-01 JANDY CS100 CARTRIDGE REPLACEMENT C-8410","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW8410-01 JANDY CS100 CARTRIDGE REPLACEMENT C-8410",13,,43.17,"B Pool Products",,61.45,"","SW8410-01",
,"Active","Inventory Part","RBP-CS150","SW8414-01 CS150 JANDY CARTRIDGE REOLACEMENT C-8414","Tax","4000 · Gross Sales:4005 · Pool Equipment","4000 · Gross Sales:4005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW8414-01 CS150 JANDY CARTRIDGE REOLACEMENT C-8414",1,,55.55,"B Pool Products",,78.70,"","SW8414-01",
,"Active","Inventory Part","RBP-CS200","SW8418-01 JANDY CS200 CARTRIDGE REPLACEMENT C-8418","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SW8418-01 JANDY CS200 CARTRIDGE REPLACEMENT C-8418",-3,,68.01,"B Pool Products",,94.80,"","SW8418-01",
,"Active","Inventory Part","RBP-HE150-RA","HE150-RA  GULF STREAM HEAT PUMP 143K BTU HEAT ONLY","Tax","4000 · Gross Sales:4005 · Pool Equipment","4000 · Gross Sales:4005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"HE150-RA  GULF STREAM HEAT PUMP 143K BTU HEAT ONLY",0,,2980.00,"B Pool Products",,3699.00,"","HE150-RA",
,"Active","Inventory Part","RBP-HOUSING 1.5","SUPER II GENERIC 1.5 HP HOUSING","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SUPER II GENERIC 1.5 HP HOUSING",-3,,120.00,"B Pool Products",,150.00,"",,
,"Active","Inventory Part","RBP-HWS414604","HWS414604 WINGS & SHOES KIT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"HWS414604 WINGS & SHOES KIT",36,,5.00,"B Pool Products",,10.99,"","HWS414604",
,"Not-active","Inventory Part","RBP-JET",,"Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,,-46,,2.00,,,3.90,"","PRESSURE",
,"Active","Inventory Part","RBP-JET TREAD","BPA-JTS-TRD 1.5"" PVC TREAD JET","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPA-JTS-TRD 1.5"" PVC TREAD JET",-24,,2.50,"B Pool Products",,3.80,"","JTS-TRD",
,"Active","Inventory Part","RBP-LID","GENERIC SUPER II PUMP LID","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"GENERIC SUPER II PUMP LID",-15,,20.00,,,27.90,"",,
,"Not-active","Inventory Part","RBP-MP1939","BLUE/WHITE CHEMICAL DISPENSER FLOATING","Tax","4000 · Gross Sales:4004 · Pool Supplies","5004 · Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"BLUE/WHITE CHEMICAL DISPENSER FLOATING",11,,3.80,"B Pool Products",,5.98,"","MP1939",
,"Active","Inventory Part","RBP-PA-BTF","PA-BTF BUTTERFLY CLIPS","Tax","4000 · Gross Sales:4004 · Pool Supplies","4000 · Gross Sales:4004 · Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"PA-BTF BUTTERFLY CLIPS",50,,1.00,"B Pool Products",,2.00,"","PA-BTF",
,"Active","Inventory Part","RBP-POLE","8-16 TELESCOPIC POLE","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:5003 · Paper Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"8-16 TELESCOPIC POLE",-49,,15.00,"B Pool Products",,27.98,"","BPP-8-16-TLP",
,"Active","Inventory Part","RBP-PV-6W","PV-6WW-HD HEAVY DUTY COMMERCIAL VAC HEAD WITH 8 WHEELS PROVAC","Tax","4000 · Gross Sales:4004 · Pool Supplies","5004 · Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"PV-6WW-HD HEAVY DUTY COMMERCIAL VAC HEAD WITH 8 WHEELS PROVAC",11,,18.30,"B Pool Products",,27.85,"","PV-6W-HD",
,"Active","Inventory Part","RBP-RETURN","CMP-25527-100-000 FLOOR RETURN WHITE 2''","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"CMP-25527-100-000 FLOOR RETURN WHITE 2''",-2,,16.00,"B Pool Products",,20.92,"","25527-100-000",
,"Active","Inventory Part","RBP-SHELL HP","SHELL HEAT PUMP 143K BTU HEAT ONLY","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"SHELL HEAT PUMP 143K BTU HEAT ONLY",0,,2600.00,"B Pool Products",,3120.00,"","SHELL HP",
,"Active","Inventory Part","RBP-SWP002","PVC VALVE 3/4 BLUE HANDLE","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"PVC VALVE 3/4 BLUE HANDLE",9,,3.00,"B Pool Products",,5.25,"","SWP002",
,"Active","Inventory Part","RBP-VAC-LOCK","B POOL PRODUCTS VAC LOCK","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"B POOL PRODUCTS VAC LOCK",27,,10.00,"B Pool Products",,16.85,"","VAC LOCK",
,"Active","Inventory Part","RBP-VALVE","BP CHECK VALVE 2 INCHES","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BP CHECK VALVE 2 INCHES",-50,,20.00,"B Pool Products",,35.90,"","CHECK VALVE",
,"Active","Inventory Part","RBP-VALVE 1.5IN","BP-VALVE 1.5IN CHECK VALVE","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BP-VALVE 1.5IN CHECK VALVE",-4,,20.00,"B Pool Products",,32.18,"","CHECK VALVE",
,"Active","Inventory Part","RBP-VENTURY","CMP-23304-100-000 VENTURY GUNITE JET TEE 1.5'' SLIP X 1.5'' SPIGOT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"CMP-23304-100-000 VENTURY GUNITE JET TEE 1.5'' SLIP X 1.5'' SPIGOT",0,,6.00,"B Pool Products",,10.90,"","23304-100-000",
,"Not-active","Inventory Part","RBP-YC6011","LED POOL LIGHT BULB COLOR 100 FT CABLE","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"LED POOL LIGHT BULB COLOR 100 FT CABLE",12,,250.00,"B Pool Products",,400.00,"","YC6011",
,"Not-active","Inventory Part","RBPC-C150S","BPC-C150S REPLACEMENTE FOR HAYWARD CARTIRDGE C150S C-9441","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPC-C150S REPLACEMENTE FOR HAYWARD CARTIRDGE C150S C-9441",-5,,80.86,"B Pool Products",,109.16,"","BPC-C150S",
,"Not-active","Inventory Part","RBPC-C200S","BPC-200S REPLACEMENT FOR HAYWARD CARTRIDGE C200S C-9442","Tax","4000 · Gross Sales:4005 · Pool Equipment","5007A · Raw Chemicals for Mfg. Products","1300 · Inventory:1305 · Pool Equipment",0.00,"BPC-200S REPLACEMENT FOR HAYWARD CARTRIDGE C200S C-9442",-9,,95.34,"B Pool Products",,118.40,"","BPC-C200S",
,"Active","Inventory Part","RBPE-CNT-90","BPE-CNT-90 1/2 NON METALIC LIQUID TIGHT 90 DEGREES CONECTOR 1/2","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPE-CNT-90 1/2 NON METALIC LIQUID TIGHT 90 DEGREES CONECTOR 1/2",10,,1.80,"B Pool Products",,2.88,"","BPE-CNT-90-1/2",
,"Active","Inventory Part","RBPF-15SQFT","B POOL  FILTER 150 SQFT","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"B POOL  FILTER 150 SQFT",-3,,250.00,"B Pool Products",,329.55,"","15SQFT",
,"Active","Inventory Part","RBPH-MX-ZDC","REPLACEMENT HOSE FOR ZODIAC MX6 AND MX8","Tax","4000 · Gross Sales:4004 · Pool Supplies","5004 · Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"REPLACEMENT HOSE FOR ZODIAC MX6 AND MX8",36,,8.50,"B Pool Products",,12.79,"","MX-ZDC",
,"Not-active","Inventory Part","RBPL-PCL","BPL-PCL LED POOL LIGHT BULB","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPL-PCL LED POOL LIGHT BULB",0,,60.00,"B Pool Products",,78.45,"","BPL-PCL",
,"Active","Inventory Part","RBPP-1974","BPP-1974 NICHELESS LED COLOR LIGHT 100FT-JANDY GENERIC","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPP-1974 NICHELESS LED COLOR LIGHT 100FT-JANDY GENERIC",0,,180.00,"B Pool Products",,259.85,"","BPP-1974",
,"Active","Inventory Part","RBPP-BLUE-15","BVS-015 WHITE PVC VALVE WITH BLUE HANDLE 1.5","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BVS-015 WHITE PVC VALVE WITH BLUE HANDLE 1.5",12,,5.00,"B Pool Products",,10.85,"","BVS-015",
,"Active","Inventory Part","RBPP-BLUE-20","BVS-020 WHITE PVC VALVE WITH BLUE HANDLE","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BVS-020 WHITE PVC VALVE WITH BLUE HANDLE",5,,6.00,"B Pool Products",,13.74,"","BVS-020",
,"Active","Inventory Part","RBPP-S2-10","BPP-S2-10 POOL PUMP 1.0HP","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPP-S2-10 POOL PUMP 1.0HP",-51.1,,300.00,"B Pool Products",,421.99,"","S2-10",
,"Active","Inventory Part","RBPP-S2-15","BPP-S2-15 POOL PUMP 1.5 HP","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPP-S2-15 POOL PUMP 1.5 HP",-31,,360.00,"B Pool Products",,498.87,"","BPP-S2-15",
,"Active","Inventory Part","RBPP-S2-20","BPP-S2-20 POOL PUMP 2.0 HP","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"BPP-S2-20 POOL PUMP 2.0 HP",-17,,410.00,"B Pool Products",,554.93,"","BPP-S2-20",
,"Active","Inventory Part","RBPV-RD-15","RED VALVE 1.5INCHH","Tax","5000 · Cost of Goods Sold:5005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"RED VALVE 1.5INCHH",47,,5.00,"B Pool Products",,9.50,"","RD-15",
,"Active","Inventory Part","RBPV-RD-20","RED VALVE 2 INCH","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"RED VALVE 2 INCH",31,,6.00,"B Pool Products",,10.50,"","RD-20",
,"Active","Inventory Part","RBRUSH-110011","110011 18 INCH CURVED  ALUMINUN WALL BRUSH","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"110011 18 INCH CURVED  ALUMINUN WALL BRUSH",0,,8.05,"JetLine",,12.00,0,"110011",
,"Not-active","Inventory Part","RBRUSH-11020","110013B  5 INCH SS ALGAE BRUSH","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"110013B  5 INCH SS ALGAE BRUSH",-1,,3.88,"JetLine",,7.00,0,"11020",
,"Not-active","Inventory Part","RBRUSH-11024B","11024B  10 INCHH ALGAE BRUSH","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"11024B  10 INCHH ALGAE BRUSH",0,,7.86,"JetLine",,11.11,0,"11024B",
,"Active","Inventory Part","RBRUSH-3010","3010 18 INCH COMMERCIAL  WALL BRUSH","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"3010 18 INCH COMMERCIAL  WALL BRUSH",0,,11.70,"JetLine",,16.00,0,"3010",
,"Not-active","Inventory Part","RBRUSH-PS025SS","PS025SS 18 INCH SS BRISTLE DELUXE SERIES ALUM ALGAE BRUSH","Tax","4000 · Gross Sales:4004 · Pool Supplies","5007A · Raw Chemicals for Mfg. Products","1300 · Inventory:1304 · Pool Supplies",0.00,"PS025SS 18 INCH SS BRISTLE DELUXE SERIES ALUM ALGAE BRUSH",-5,,23.23,"SCP Distributors LLC (Medley)166",,29.85,"","PS025SS",
,"Not-active","Inventory Part","RBRUSH-PSL","PSL-40-0667 18 INCH COMBO BRUSH","Tax","4000 · Gross Sales:4004 · Pool Supplies","5004 · Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"PSL-40-0667 18 INCH COMBO BRUSH",0,,24.68,"SCP Distributors LLC (Medley)166",,29.95,"","WB43CB/MIX/SUP",
,"Not-active","Inventory Part","RBRUSH-PSL-40-0025","18' Algae brush S/S metal handle.","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"18' Algae brush S/S metal handle.",15,,23.11,"SCP Distributors LLC (Medley)166",,29.40,0,"K025CB",
,"Not-active","Inventory Part","RBRUSH-PSL-40-0025:5011-S-18","Stainless Steel 18' Brush","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Stainless Steel 18' Brush",0,,22.94,"Heritage Pool Supply",,38.94,"",,
,"Not-active","Inventory Part","RBRUSH-PSL-40-0025:PMNT-ABB5030","A & B 18' Algae brush S/S metal handle.","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"A & B 18' Algae brush S/S metal handle.",-1,,22.94,,,27.76,"",,
,"Active","Inventory Part","RBRUSH-PSL-40-0135","18 INCH NYLON NRUSH METAL BACK","Tax","4000 · Gross Sales:4004 · Pool Supplies","5004 · Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"18 INCH NYLON NRUSH METAL BACK",-10,,9.81,"SCP Distributors LLC (Medley)166",,14.95,"","PSL-40-0135",
,"Active","Inventory Part","RBRUSH-PSL-40-0314","5 INCH ALGAE BRUSH","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"5 INCH ALGAE BRUSH",6,,10.56,"SCP Distributors LLC (Medley)166",,13.90,"","K314CB",
,"Active","Inventory Part","RBRUSH-PSL-40-0314:5011-S-6","Stainless Steel 5' Brush","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Stainless Steel 5' Brush",-1,,8.63,"Heritage Pool Supply",,15.01,"",,
,"Not-active","Inventory Part","RBRUSH-PSL-40-0314:PMNT-ABB5005","A & B 5' Algae brush S/S metal handle...ITEM#2004","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"A & B 5' Algae brush S/S metal handle...ITEM#2004",0,,10.70,,,12.90,"",,
,"Active","Inventory Part","RBULB-LED","LPL-PR-WHT-12 PUREWHITE POOL 12V WHT LED LAMP 300W EQV R40","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"LPL-PR-WHT-12 PUREWHITE POOL 12V WHT LED LAMP 300W EQV R40",0,,95.10,"JetLine",,118.90,"","LPL-PR-WHT-12",
,"Active","Inventory Part","RCART-19002SVP","ALADDIN CARTRIDGE CX900RE HAYWARD","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"ALADDIN CARTRIDGE CX900RE HAYWARD",-5,,44.65,"Aladdin Equipment Company, Inc.",,58.95,"","19002SVP",
